,wt_fe2_1,wt_fe2_2,wt_dpd_1,wt_dpd_2,delfur_fe2_1,delfur_fe2_2,delfur_dpd_1,delfur_dpd_2
b4663,415,358,47,51,407,597,92,37
b4664,2,0,0,0,3,2,1,1
b4665,5,7,0,3,4,6,0,0
b4666,1,0,0,0,2,1,0,0
b4667,3,1,3,0,3,2,3,1
b4668,3,1,2,1,6,3,1,3
b4669,631,475,5,1264,1054,1313,2039,433
b4670,6,7,5,8,12,9,4,2
b4671,5,8,1,4,1,0,0,1
b4672,11,3,10,3,6,5,10,3
b4673,13,7,6,34,11,9,22,29
b4674,0,0,0,1,0,0,0,0
b4675,63,46,2,5,34,59,29,8
b4676,126,130,4,44,114,150,86,121
b4677,2,0,1,2,3,3,1,0
b4678,318,246,4,26,235,228,32,69
b4679,97,55,430,528,91,141,564,498
b4680,72,69,10,8,88,100,8,7
b4682,4,0,0,0,0,3,3,2
b4683,0,1,0,1,0,2,1,2
b4684,4,3,0,5,5,1,2,4
b4685,264,209,20,451,172,171,299,524
b4686,1229,933,410,421,1235,1307,545,523
b4687,107,97,26,19,97,114,39,33
b4688,92,63,62,61,96,79,49,76
b4692,13,14,2,19,121,72,76,78
b4693,46,54,37,76,331,306,250,202
b4694,34,34,26,82,37,36,90,86
b4695,2,5,1,6,4,1,3,10
b4696,269,197,459,842,372,357,831,818
b4697,56,58,0,65,59,53,79,37
b4702,265,218,21,19,212,305,40,14
b4703,203,123,78,299,118,143,378,257
b4705,564,522,370,420,111,124,440,502
b4708,13,6,12,8,12,14,12,17
