"","wt_fe2_1","wt_fe2_2","wt_dpd_1","wt_dpd_2","delfur_fe2_1","delfur_fe2_2","delfur_dpd_1","delfur_dpd_2"
"b4105",1.76766908652194,1.13448541795885,2.95684260943026,2.46614273596743,2.55524410690783,2.40259715080931,2.51130430311944,2.21767230815616
"b4106",1.57696048400331,1.67075031534483,1.61201185688413,0.794472564941407,0.823176740769675,2.06400329073745,1.91223251711638,1.71462562762251
"b4107",44.1706434695359,39.670933751713,494.826716224098,662.047378352724,89.4358405904095,87.3297572114641,444.712231901964,473.840324193837
"b4108",182.782874431706,179.184253033681,129.169679516823,125.526665260742,196.82961949917,185.474479686941,133.101160413026,104.505668817111
"b4109",10.5523564026729,11.4676780332945,5.19155877268025,5.68528842660761,12.5979263717433,11.5163053565025,7.45170429315754,7.89650457205524
"b4110",4.56163695562069,4.12466484100754,5.65702921263988,4.70724994727784,5.91190568370948,5.71314547237268,6.99870415136912,6.02879257136589
"b4111",346.883540981434,299.257598039058,470.707657085875,500.437423473013,280.532503214746,290.823415801099,481.045014563093,463.376435821348
"b4112",26.9752099871137,23.8498461071982,42.1565971921741,42.493015687534,31.1767834957927,28.8419124067062,42.1016834861487,37.5920818450083
"b4113",37.394623483853,34.967307905855,61.8601347847993,71.1942280583315,46.2011017311983,47.8622852643146,59.1430904461516,62.504928507448
"b4114",4.96468275308303,6.31863550111793,6.61552917890112,5.34156022386138,6.48333000207411,6.5255544769465,5.4393782565438,5.00924315830751
"b4115",2.68780751318795,2.46432552113968,3.71783846685817,3.93735619189782,3.01114240200886,2.33401417679234,4.77316613251603,3.79356118135302
"b4116",5.26112781251141,5.18961762433452,10.4695301225729,10.6936215490803,6.13660458911915,3.56173569174876,9.89949992478334,10.5038610150007
"b4117",4.51442681038311,4.36280106585196,4.74516251153,6.41740553999388,5.96141040296487,5.50946669497567,5.83841273660036,6.36781781494007
"b4118",18.253462012639,19.2182185998593,42.7464962328995,43.313596584476,18.5802750059441,22.2485189883429,36.7769351051833,29.2742492686759
"b4119",8.56850059104722,8.99705816461482,21.1579930998017,23.7732888518871,11.8848037620925,10.4138117395596,17.4692700220212,14.9729651343602
"b4120",5.9337647945748,5.91308241437483,6.18317203649929,7.40986639627713,5.39258859975749,6.01577909229343,5.38968611505746,5.39410217357
"b4121",25.6662189710206,30.0688720580581,28.2549146388883,26.6570097384144,30.9180487420623,30.3630911985267,27.6239855270377,28.2646025937456
"b4122",6.55153081339563,6.50735957925947,3.09099360907395,2.66591825493082,2.36763213061181,2.06128969417802,2.11538044509233,2.39731991321614
"b4123",3.5069679251804,2.95057991607097,0.776412701696666,1.77720315942929,2.03524621898195,2.22754453508549,1.21227167484278,1.09346778413333
"b4124",55.867999024121,55.3769149250388,44.3176226547745,36.9093662070421,53.3957417646549,51.0728692226051,40.937648232644,38.670237947062
"b4125",40.6874474745904,36.7759461635455,24.387927530303,23.1374931068484,38.5486660870414,36.528729396849,22.9136420794227,24.6081502098671
"b4126",14.319526234053,7.11149110518541,24.9508104807693,26.5120974042085,16.2577406302011,20.4991706138256,25.0441592924724,29.1929794358143
"b4127",56.0761009092661,59.0098035647794,99.2932983512075,109.950363732037,50.7906057644238,57.030017932937,103.481734980166,106.699984692166
"b4128",4.18053282672019,7.19740173598631,16.7053211648426,18.9553689152128,8.29253884493478,4.55973881343004,15.5979730358486,18.1819361855273
"b4129",92.4940212199586,91.3454412452229,118.896607362739,114.949039748316,84.2534129301796,90.3482678121246,162.258453605866,155.311519298197
"b4130",6.54634955319629,9.72504938524053,10.2361597816102,9.29189845658683,8.29044484501001,8.47505120922521,8.84081137902331,11.4504242849911
"b4131",1.41707115516145,1.38192586576335,1.72391639841072,1.63552658320185,1.57357377900504,2.02334431479148,1.29777458297335,2.04853480638474
"b4132",0.518046732519384,0.740957755869618,0.346622037816675,0.469785423880024,0.389406961202421,0.711947242875379,0.956776863987869,0.92939724950347
"b4133",5.48295279394802,7.17798816487027,3.90917633298702,3.01590039912173,5.32071511533854,4.49992925237076,5.43295632235662,4.8376937350778
"b4135",250.695114109172,237.329068841335,744.590994282125,762.079563965998,302.951866994666,278.118779639678,681.117796904572,654.19257626055
"b4136",58.0900223546233,57.487971415573,78.226004240214,70.8534855709546,74.4851401209448,71.2591365664695,67.9856796482458,69.428545560318
"b4137",89.9743565039666,116.461124922566,158.67541309982,169.460998102002,128.14924967335,111.501707184177,128.16716814383,186.91520597982
"b4138",303.721217598253,297.431702579485,164.639349538616,167.04776482128,273.499366549507,265.712042977182,181.486546203562,187.901519518256
"b4139",57.2747856209053,53.6952196270244,45.0044604955495,44.8683629652445,50.6499847171772,61.2311407391234,53.1730345055865,56.2042675016456
